Drop Height,Capillary Radius,R-s,R-e,Smax,Beta
3.993668683842379,1.0572701023966748,0.9202313010559715,1.091017128010807,4.706290840846024,0.4244897959183674
4.07157160734201,1.1133839289296186,0.9168363343234927,1.093137140986808,4.796923347536194,0.4244897959183674
4.147101995697558,1.1722143167664518,0.9201942825393346,1.0995657109007475,4.887555854226364,0.4244897959183674
4.215644337485088,1.231489047427085,0.9209907215266946,1.0936429911142198,4.978188360916535,0.4244897959183674
4.274950287057215,1.2900931690586814,0.9268609769517989,1.0917849475567478,5.068820867606705,0.4244897959183674
4.340084870393675,1.3544038187401346,0.8977212589886713,1.0986843444663656,5.159453374296875,0.4244897959183674
4.401483476843925,1.4200605771161106,0.9137254458782994,1.0942753490250676,5.250085880987045,0.4244897959183674
4.461341953567775,1.4878569108381794,0.9198265332070702,1.0966050729602506,5.3407183876772155,0.4244897959183674
4.515365829520413,1.5558527637462833,0.9228490382525917,1.0944278405948125,5.4313508943673865,0.4244897959183674
4.5655848028412125,1.624805170218216,0.9149684525560614,1.0971572120273574,5.521983401057557,0.4244897959183674
4.6243238898595305,1.6997351972683468,0.9232921649531666,1.09703304939969,5.612615907747728,0.4244897959183674
4.68272199544225,1.776835289688866,0.9288412665336456,1.0978714548201642,5.703248414437898,0.4244897959183674
4.7441854291219885,1.8574361252751714,0.9100683348595686,1.102378918674367,5.793880921128068,0.4244897959183674
4.787771797068993,1.9328253408533165,0.9252651029859801,1.0951529962460778,5.884513427818238,0.4244897959183674
4.817952519126396,2.004798485576273,0.9172337339943566,1.093185097300575,5.975145934508408,0.4244897959183674
4.874306584423472,2.0896259229453578,0.9163165143366573,1.0904454916217001,6.065778441198578,0.4244897959183674
4.898846670625508,2.141398987005355,0.9268401438090754,1.09596371528128,6.156410947888748,0.4244897959183674
4.937323699332244,2.221792555019256,0.9231542904923253,1.097805078729268,6.247043454578919,0.4244897959183674
4.978981828844653,2.3292454715121043,0.9287327089385718,1.0937309470842864,6.33767596126909,0.4244897959183674
5.024406756801921,2.41725200961976,0.9212007777426771,1.0917553615426758,6.42830846795926,0.4244897959183674
5.063943931492938,2.5046204052817305,0.9161364520002004,1.0919335664542973,6.51894097464943,0.4244897959183674
5.080718415902512,2.5841578087508057,0.919088820802469,1.090306106731794,6.6095734813396,0.4244897959183674
5.106792538623273,2.6692742384018127,0.917163680233313,1.095731279390101,6.70020598802977,0.4244897959183674
5.13854786901845,2.758452220616363,0.9387472545824278,1.092454697949352,6.7908384947199405,0.4244897959183674
5.154545375446246,2.842477448475552,0.9148543604596977,1.0960407306466222,6.881471001410111,0.4244897959183674
5.182549049060706,2.9026330950029298,0.9178943905729287,1.1002635453269107,6.972103508100282,0.4244897959183674
5.218819584060035,2.99755929336799,0.9166646969626534,1.096636426368763,7.0627360147904525,0.4244897959183674
5.231045419960154,3.1159093671897073,0.9344689826115876,1.0982552027661492,7.153368521480623,0.4244897959183674
5.246384466017644,3.2054776325119447,0.9103120504612543,1.0966982062114514,7.244001028170793,0.4244897959183674
5.253015904621871,3.29247309037599,0.9073765172147654,1.0993815324739844,7.334633534860963,0.4244897959183674
5.270316177657648,3.350292399697968,0.9188025537275482,1.0950553943763202,7.425266041551133,0.4244897959183674
5.270651068613574,3.472085792487005,0.9092867991736409,1.092703454791309,7.515898548241303,0.4244897959183674
5.288749931659506,3.5679371194611837,0.9146440809056516,1.0909796385184178,7.606531054931473,0.4244897959183674
5.293604929367095,3.583166640624149,0.9203522772042441,1.0910110912848134,7.697163561621645,0.4244897959183674
5.294431818840343,3.7488634426244034,0.9190010169896019,1.0926580702869337,7.787796068311815,0.4244897959183674
5.309386786198842,3.650097642809264,0.9203830525877911,1.0939075908484264,7.878428575001985,0.4244897959183674
5.294690639219569,3.6906870627133648,0.9197720022803914,1.0979766966649056,7.969061081692155,0.4244897959183674
2.865610212955553,0.7789224423142288,0.9333888925801994,1.0976052319218936,3.505729806458193,0.4326530612244898
2.9588192662409556,0.7754950963902864,0.9316834155788168,1.099185396561866,3.593614642517582,0.4326530612244898
3.048771210468611,0.7739698859442422,0.9294136208335165,1.0994289483075699,3.6814994785769706,0.4326530612244898
3.133171155641365,0.7736707442763683,0.9287388065965845,1.0982009190518671,3.7693843146363593,0.4326530612244898
3.217015360922967,0.7783012922457525,0.929561270284617,1.101423237563569,3.857269150695748,0.4326530612244898
3.304426336137275,0.7905460631629274,0.9291227586616303,1.098726395289531,3.9451539867551366,0.4326530612244898
3.4028332641525063,0.8145282960884311,0.9347517373279267,1.0948611007632336,4.033038822814525,0.4326530612244898
3.4866312866140685,0.8358795524343245,0.9323019204237996,1.0923266045968085,4.120923658873914,0.4326530612244898
3.55540083046531,0.8549670373593878,0.925273056728419,1.0992754913596128,4.208808494933303,0.4326530612244898
3.6558367692687206,0.896264529053781,0.9353244191198398,1.100991514832274,4.296693330992691,0.4326530612244898
3.716877353362247,0.9225637514856156,0.9325342624808317,1.0975591552706419,4.38457816705208,0.4326530612244898
3.8066468599204737,0.9684609785796204,0.9369685455535872,1.0957854532383382,4.472463003111469,0.4326530612244898
3.873967510321148,1.008036048957022,0.9344055273976442,1.098224004539323,4.560347839170857,0.4326530612244898
3.9632008433161414,1.062593865544703,0.9276666963581671,1.0931042491506515,4.648232675230246,0.4326530612244898
4.021368231953869,1.1016063127955227,0.9360059294580902,1.092876113896718,4.736117511289635,0.4326530612244898
4.094194710726041,1.161477606038325,0.9291725295568614,1.1038666957549583,4.8240023473490234,0.4326530612244898
4.164302015244763,1.2187108428731441,0.9368791471473427,1.0969045923009462,4.911887183408412,0.4326530612244898
4.227308345972306,1.2761793824925018,0.9346901208835843,1.0977993033389775,4.999772019467801,0.4326530612244898
4.2872925921270095,1.335566310532282,0.9251201109190446,1.0983325241389408,5.0876568555271895,0.4326530612244898
4.355722469049695,1.4017005492375565,0.9349917351890314,1.0922722505346418,5.175541691586578,0.4326530612244898
4.403712593906375,1.4618327771437343,0.9318909206423984,1.0964125984709576,5.263426527645967,0.4326530612244898
4.477054894935461,1.53563741246833,0.9197179642343588,1.10345269220574,5.3513113637053555,0.4326530612244898
4.527082062487474,1.6020343104544943,0.9376875824794497,1.100383847892939,5.439196199764744,0.4326530612244898
4.581540149199982,1.672833172413788,0.9337953230227258,1.102419614184201,5.527081035824133,0.4326530612244898
4.629114495774324,1.7431241358634986,0.9328508256323164,1.0986088436088257,5.614965871883522,0.4326530612244898
4.6793734264346964,1.816866169368573,0.9380454495207257,1.0960652039911378,5.70285070794291,0.4326530612244898
4.730168449592771,1.8930630143039346,0.9346493579758791,1.0941755284613934,5.790735544002299,0.4326530612244898
4.785898975631599,1.9734873028571251,0.9303586622431607,1.0968551687565042,5.878620380061688,0.4326530612244898
4.8044354218774155,2.040397333519635,0.9331913907212691,1.0981416199496432,5.966505216121076,0.4326530612244898
4.847605798575567,2.1196696926297167,0.9306674323407463,1.0971059817190367,6.054390052180465,0.4326530612244898
4.881787733417995,2.197129558238885,0.9282163717638477,1.0993381672284606,6.142274888239854,0.4326530612244898
4.918160779432264,2.2774141008786724,0.9322297975920396,1.0891727722809994,6.230159724299242,0.4326530612244898
4.941641332512153,2.354094909565565,0.9199908852280763,1.098149972370242,6.318044560358631,0.4326530612244898
4.986594983091759,2.4416620242567393,0.9329241987920956,1.0957829236881051,6.40592939641802,0.4326530612244898
5.019138117988539,2.499465746307303,0.9354557200670186,1.0911670984306463,6.493814232477408,0.4326530612244898
5.058190608157593,2.58706408350855,0.936560804138569,1.085693146553752,6.581699068536797,0.4326530612244898
5.081661405873025,2.6978071803617643,0.9409549985541061,1.0927007199895489,6.669583904596186,0.4326530612244898
5.111550726588496,2.7565783522372396,0.9271972986260467,1.0919204161441072,6.7574687406555745,0.4326530612244898
5.124237820384717,2.837573556870106,0.9324959100301264,1.0862304070557949,6.845353576714963,0.4326530612244898
5.133758782372854,2.9495968573085074,0.9254756929238359,1.101481133485688,6.933238412774352,0.4326530612244898
5.149658631827453,2.972127683600499,0.9321436918014417,1.1008601725136546,7.0211232488337405,0.4326530612244898
5.1751173799796195,3.062064397783585,0.9401194120345601,1.1038909668239203,7.109008084893129,0.4326530612244898
5.184900853047515,3.179865075855156,0.9368041165972185,1.0945574160679916,7.196892920952518,0.4326530612244898
5.189569565684422,3.2295105613989494,0.9342555475168852,1.092958062013688,7.2847777570119066,0.4326530612244898
5.217297364576762,3.359776616893837,0.9231468465803263,1.0953489386351465,7.372662593071295,0.4326530612244898
5.196505513435265,3.3621759470641797,0.9279269631140535,1.103166521536078,7.460547429130684,0.4326530612244898
5.206512957647805,3.5616101887400804,0.9363624696170437,1.0930380404273792,7.548432265190073,0.4326530612244898
5.2266545247814475,3.582122813878729,0.9140753094081975,1.0905080221784929,7.636317101249461,0.4326530612244898
5.216708821662425,3.663813248671511,0.9475397464807509,1.095125649326096,7.72420193730885,0.4326530612244898
5.219271044390057,3.6344608475700193,0.9239044759334016,1.102848076411592,7.812086773368239,0.4326530612244898
2.855274047962403,0.8104310846167134,0.947546587624532,1.1019718325990104,3.4826338515414497,0.44081632653061226
2.936424703785994,0.8010265266372507,0.9401657498860059,1.0991265415772975,3.5679119361795837,0.44081632653061226
3.022244251175835,0.7985809082517799,0.9454591320743572,1.101937666974246,3.6531900208177177,0.44081632653061226
3.102370900828538,0.7967869835224384,0.9445418996700209,1.0981140773711664,3.7384681054558517,0.44081632653061226
3.19245612826377,0.8058216727851559,0.9357686174730548,1.096740595298214,3.8237461900939858,0.44081632653061226
3.2829143713633067,0.8198037976294265,0.9412007623763753,1.104304334705057,3.9090242747321198,0.44081632653061226
3.36418522093631,0.833469108776785,0.9427403902766516,1.1006753374815423,3.994302359370254,0.44081632653061226
3.4368167539892442,0.8476520499838722,0.9420385074189234,1.098375499810849,4.079580444008388,0.44081632653061226
3.5188290528033592,0.8724479898057088,0.9400039228307903,1.0991505307426925,4.164858528646522,0.44081632653061226
3.6014372936480252,0.9027123760417951,0.9434064836365365,1.0997111384557927,4.250136613284656,0.44081632653061226
3.6833922499698963,0.9376072269237874,0.9403030490860304,1.1031687287575531,4.33541469792279,0.44081632653061226
3.7615766688119674,0.9753651328666968,0.9411520154197996,1.108050124387041,4.420692782560924,0.44081632653061226
3.8356425241404657,1.0156835485588265,0.9404220932643291,1.100516138135849,4.505970867199058,0.44081632653061226
3.907290285808566,1.0592345563495935,0.9400172598598074,1.1031401769567983,4.591248951837192,0.44081632653061226
3.9721713388708184,1.1037315490673045,0.9352503460629867,1.104848520370159,4.676527036475326,0.44081632653061226
4.044624946811386,1.1557825241617707,0.935037349003344,1.1018782297846785,4.76180512111346,0.44081632653061226
4.107676753965365,1.207123531185055,0.9393697206678512,1.0991386085165427,4.847083205751594,0.44081632653061226
4.187723258969948,1.2697333663733739,0.9458080267795851,1.098764156718722,4.9323612903897285,0.44081632653061226
4.24561883470584,1.3254808245037883,0.9458207415684073,1.0977677121441887,5.017639375027862,0.44081632653061226
4.298893482926778,1.3823305589708275,0.924684547699909,1.101059649896899,5.1029174596659965,0.44081632653061226
4.354701670378996,1.4433141996498877,0.93819287286732,1.1018411928985523,5.18819554430413,0.44081632653061226
4.416432488560564,1.5097188272117117,0.9358082531628906,1.0917331802931836,5.273473628942265,0.44081632653061226
4.459730462838188,1.5707535586179913,0.938022521447227,1.0984380844815655,5.358751713580398,0.44081632653061226
4.520022117462403,1.6417588280380722,0.9480935660004977,1.1028491386595114,5.444029798218533,0.44081632653061226
