Drop Height,Capillary Radius,R-s,R-e,Beta
2.4949977195871944,0.13609119877786405,0.49496079154083733,1.0163552016557793,0.1142857142857143
2.5106352452165406,0.1520282645432113,0.47695199469051003,1.0216965657849768,0.1142857142857143
2.5298557276416496,0.17187924269831592,0.49287882580088216,1.0202539448178563,0.1142857142857143
2.547868031886892,0.19244606148374319,0.4872620610368028,1.0207365964348778,0.1142857142857143
2.565535936516292,0.21379302750580362,0.46504309912620667,1.0187682662001916,0.1142857142857143
2.5693173658471324,0.21932401362691445,0.4835927826111925,1.0210070159342242,0.1142857142857143
2.592751795138256,0.2541018070890044,0.5007885379470505,1.0182204993776227,0.1142857142857143
2.6025045667545235,0.2728777447116308,0.48004000002829794,1.0219557614057189,0.1142857142857143
2.6164129618996452,0.29397136599358176,0.48165412607854097,1.02146678439198,0.1142857142857143
2.638630408995196,0.3192642355276891,0.4953711164700139,1.0140020624630357,0.1142857142857143
2.6476643559723767,0.33803401477660194,0.47795054187362934,1.0195664454336173,0.1142857142857143
2.6632613335875406,0.3599816968459266,0.4649400444979695,1.0232702363755648,0.1142857142857143
2.6745824832229244,0.3797638685273762,0.47817327669454585,1.0230443751514569,0.1142857142857143
2.686991528515462,0.3999442814565484,0.47839440588419446,1.0193944920528266,0.1142857142857143
2.702408481308433,0.4213743409425277,0.4925892060544567,1.0148995880609475,0.1142857142857143
2.717919798339742,0.44262801378767325,0.4789164803980097,1.02177429613311,0.1142857142857143
2.7214599758107583,0.4581082236461532,0.4854962236658018,1.0238956806077704,0.1142857142857143
2.7471255904606218,0.4835457141901052,0.5018195435732569,1.0211194040868041,0.1142857142857143
2.75242415020017,0.49937082247356956,0.4672500409838843,1.0195088203070568,0.1142857142857143
2.7703610411457573,0.5206621888427126,0.4846875848553101,1.021814766062024,0.1142857142857143
2.790777529258137,0.5427288976413746,0.504400167622744,1.0167398805325136,0.1142857142857143
2.8051227058292834,0.561738765880477,0.48969556961165944,1.0196539843308832,0.1142857142857143
2.8169144059768527,0.5792900645158897,0.4889349872379453,1.019641371351686,0.1142857142857143
2.8404255515320402,0.6016445069588586,0.4769450254923471,1.021012828918294,0.1142857142857143
2.8529316710741144,0.618805072247836,0.4929583970374994,1.015026228665512,0.1142857142857143
2.8681270376738675,0.6367761188552773,0.4786089072601491,1.0210722647910393,0.1142857142857143
2.891139710127758,0.6577311297041902,0.48200422132862375,1.0205272889318113,0.1142857142857143
2.909800115185009,0.6764049590300903,0.48720024173780746,1.0187792415954469,0.1142857142857143
2.9191537913154595,0.6907193670712884,0.5123173377208939,1.0181325377621755,0.1142857142857143
2.938271014590171,0.7087908327420377,0.47491535124545187,1.021813305464996,0.1142857142857143
2.956441773673032,0.7260453015186102,0.4773064767195324,1.0216931390556983,0.1142857142857143
2.9780138565818595,0.7443026310335034,0.4638636716388252,1.0197284691887136,0.1142857142857143
2.989532027410779,0.7579368250942708,0.49303620464953973,1.0236790991888347,0.1142857142857143
3.0059892175088847,0.7732146452289915,0.4742758527750623,1.01774802550622,0.1142857142857143
3.037267831276638,0.7941796158397348,0.4974303712150834,1.022349276973312,0.1142857142857143
3.047153299698348,0.8058749033995865,0.4987803130245623,1.0170000611626677,0.1142857142857143
3.076293052459355,0.8250345011141684,0.4870635322281233,1.0230361087647275,0.1142857142857143
3.0898625248684093,0.8373722700568823,0.4930950385426461,1.021441279315961,0.1142857142857143
3.1180612389657334,0.8552159615396977,0.47986218122238644,1.0216658535159537,0.1142857142857143
3.133814746825092,0.8675497211776196,0.4652984454495554,1.0194510029818098,0.1142857142857143
3.1699514545913363,0.8876514239784439,0.4880570375221059,1.0205951437948066,0.1142857142857143
3.173741826500822,0.8942658044191502,0.47603049210907095,1.02250395815871,0.1142857142857143
3.200416721137584,0.9096211310391538,0.48208125332383134,1.0204824631628133,0.1142857142857143
3.2199923853534345,0.9216674286546797,0.4664971495347172,1.018786615110767,0.1142857142857143
3.2455766365777223,0.9356415166711894,0.4772538691306996,1.019239895339832,0.1142857142857143
3.2627739753337948,0.9458158368642949,0.4990102549065236,1.0161354914780922,0.1142857142857143
2.498603920951997,0.11942013458813017,0.5152460508087829,1.0235228955074873,0.1285714285714286
2.532365848467977,0.13739562705430483,0.5132047025181435,1.0240975225866669,0.1285714285714286
2.544896986137501,0.14666690369277974,0.507594858381962,1.0239323554309512,0.1285714285714286
2.5612548863550466,0.16060061345962925,0.5220256199767406,1.0210764934697438,0.1285714285714286
2.5869182252197396,0.1814493544552059,0.5238638160871653,1.0199911942190034,0.1285714285714286
2.592968571363802,0.19326924666520534,0.5090080400922042,1.0261268743323204,0.1285714285714286
2.6163459965889033,0.2153566311023751,0.5210875506365943,1.0248436100748268,0.1285714285714286
2.625479122153046,0.2308179109300028,0.5068052265829582,1.0252064730132864,0.1285714285714286
2.639790841766454,0.24959346436087296,0.5183076611813936,1.021104479149352,0.1285714285714286
2.6616761968278815,0.27262550358353943,0.5064092570785726,1.0241858430992776,0.1285714285714286
2.6690054001714816,0.2886310203976416,0.5180159602784268,1.0218979013033405,0.1285714285714286
2.6788294862054434,0.3061453675085338,0.5175237656973617,1.0218554469730174,0.1285714285714286
2.6964164802529966,0.3276099458830463,0.49138088741760955,1.0253690309443824,0.1285714285714286
2.7216755049855657,0.35279490228748556,0.5034265643367183,1.025685144726732,0.1285714285714286
2.7316705504260255,0.37057509542736594,0.5212465461015702,1.0210377782474886,0.1285714285714286
2.7314470390894208,0.3835071406169458,0.5252155586864924,1.0199981750397764,0.1285714285714286
2.754903142004555,0.40758325403761225,0.5243081699541435,1.0204392617713038,0.1285714285714286
2.763305947940201,0.4244604273350026,0.5077602041311712,1.023556293443289,0.1285714285714286
2.7758141018862714,0.4431259433762365,0.5144756092719902,1.0242710632958278,0.1285714285714286
2.793619560339128,0.46405022817824737,0.5131438801995624,1.0245804101143916,0.1285714285714286
2.8143209482226483,0.48606440117137484,0.5131159165581001,1.0216838443183434,0.1285714285714286
2.8283147231502075,0.5048016809816646,0.5161167105406131,1.023989186203052,0.1285714285714286
2.8317287640660287,0.5185886271972404,0.5018142103043435,1.0237839149025756,0.1285714285714286
2.850035562674327,0.5388015165004959,0.5032717414493261,1.0218877686096117,0.1285714285714286
2.8689616353333274,0.5590033154524418,0.5047772796101847,1.0228287508567064,0.1285714285714286
2.8818049155276007,0.5762496243626724,0.5115924534969509,1.026651781509142,0.1285714285714286
2.900793382665517,0.595892676295108,0.5126924502374992,1.0209483316220218,0.1285714285714286
2.915683222057592,0.6134526044757223,0.5002902741124069,1.0249628406113023,0.1285714285714286
2.9322251295525392,0.6314203000565657,0.5227200993936021,1.0216431750390025,0.1285714285714286
2.943216584479568,0.6467054942518874,0.5070988246934927,1.0245621886575977,0.1285714285714286
2.960844066029442,0.664506290205658,0.5069139056160251,1.0187677893794584,0.1285714285714286
2.9822045577155634,0.6835448774048885,0.5143196564635816,1.0211632475190189,0.1285714285714286
2.9993076491684074,0.7004411077072776,0.4999579970452029,1.0273675960750253,0.1285714285714286
3.017226947338639,0.7173342606262363,0.525081770719547,1.0229884829642126,0.1285714285714286
3.0398602886596753,0.7358320738401481,0.530153031409655,1.0230191321226891,0.1285714285714286
3.04834676912351,0.7481123649570616,0.49844489557820526,1.0255268677946978,0.1285714285714286
3.06901037549968,0.7650749839635456,0.5033010965263577,1.0233634140166548,0.1285714285714286
3.09362935224803,0.7832822311140412,0.505885996808463,1.0245540703542115,0.1285714285714286
3.1066089217974913,0.796355109218076,0.5134498076267059,1.0233215986354216,0.1285714285714286
3.125539600334852,0.8114894977104489,0.518077933288358,1.0220677001172527,0.1285714285714286
3.145711671639217,0.826748687325947,0.5232361689616166,1.0195859738946549,0.1285714285714286
3.163449831714898,0.840644419722979,0.5303138140073409,1.018126595811018,0.1285714285714286
3.1788895198904523,0.8532398575579462,0.4991441682079898,1.021568899186457,0.1285714285714286
3.20307291029534,0.8689557500901511,0.48324715356261255,1.0221862048759616,0.1285714285714286
3.215059495682922,0.8794128079413434,0.5078339704326129,1.0235051075926822,0.1285714285714286
3.2466741934891052,0.8972913306327632,0.5160460479042058,1.019851616517179,0.1285714285714286
3.260787834110825,0.9078230804856123,0.501724789126488,1.0236578176001716,0.1285714285714286
3.288889823845715,0.9234924015984562,0.5097766323636403,1.0221480883153038,0.1285714285714286
3.301897799176025,0.932812876470173,0.5187672427013392,1.0240174155538746,0.1285714285714286
3.324019946959954,0.9453264327185366,0.5096516711596257,1.022887196636887,0.1285714285714286
2.583677174405107,0.1525280307132366,0.5423759522860568,1.0251795568857867,0.14285714285714285
2.607483638995308,0.16804047611303802,0.5385531439608797,1.024852804308873,0.14285714285714285
2.6184786863458487,0.17855083195518281,0.5380956950453611,1.0242451688079013,0.14285714285714285
2.648073606785539,0.20045893453171498,0.524150216732387,1.0288842836244525,0.14285714285714285
2.65664805959361,0.21247014583998544,0.5279787171679865,1.0275144742968843,0.14285714285714285
2.6741392946086946,0.23010275096212016,0.5432469725415865,1.0236919248750347,0.14285714285714285
2.692957403177392,0.24912275891010252,0.5402537403615302,1.0252481693489288,0.14285714285714285
2.7036819216008774,0.2646003351321329,0.5400462575159225,1.0242278637135354,0.14285714285714285
2.7110343286523757,0.27031248411357045,0.5306827293483306,1.030040179763428,0.14285714285714285
2.736598417586789,0.30251805581329094,0.5397378631512312,1.0214394830003373,0.14285714285714285
2.747685096991968,0.31922462761788767,0.5461513046847659,1.0258118794361326,0.14285714285714285
2.758486817776581,0.33598414749972205,0.5469052418206815,1.025401721739299,0.14285714285714285
2.7661601056076757,0.3513783773706272,0.5280358414132275,1.0236091281796278,0.14285714285714285
2.7928333148189197,0.37586520148675834,0.5344653853183423,1.0251711407732043,0.14285714285714285
2.7995449591077604,0.3908856582698743,0.5411073824193414,1.0232443385046297,0.14285714285714285
2.8147857713819495,0.409896163189287,0.5216780673589998,1.025672895794232,0.14285714285714285
2.831889412965554,0.4296882394893143,0.5393994365785271,1.026128731965063,0.14285714285714285
2.8392848358049907,0.4348587823955489,0.5286099837969784,1.0278301880210556,0.14285714285714285
2.8568622388379787,0.4647120486595679,0.5460005172880099,1.0212122942128607,0.14285714285714285
2.866176537000145,0.48061717545503746,0.5497904357197402,1.026435352205364,0.14285714285714285
2.896505650965724,0.5057748309651094,0.5334554183066352,1.0271747284159491,0.14285714285714285
2.90877751598711,0.5226536701525372,0.5038319769394485,1.0272932743065408,0.14285714285714285
2.921375134366705,0.5395009186480968,0.5415422661377639,1.0231944301149511,0.14285714285714285
2.9404597927087677,0.5589910961668242,0.5267786007065604,1.0246577568333037,0.14285714285714285
2.9493038075096796,0.5737979684507871,0.5481545091962253,1.024189412168527,0.14285714285714285
2.9608094548046973,0.5895603172984434,0.5364441686760816,1.0253922553042396,0.14285714285714285
2.9811366967838877,0.6088841208994195,0.5368853427924023,1.024487783554126,0.14285714285714285
2.989030417976625,0.6226412900790051,0.5258781137221225,1.0239413060401075,0.14285714285714285
3.007826055976653,0.6407962875834942,0.5303215951706999,1.0254850724356794,0.14285714285714285
3.017951631247027,0.6550237202549068,0.5349369519375228,1.0249292067744875,0.14285714285714285
3.0469293410953093,0.6768989570734201,0.5043273365338258,1.0285876783111971,0.14285714285714285
3.059986113413367,0.6918100798195146,0.5625719572454642,1.0210690712624488,0.14285714285714285
3.0733494005119915,0.7065791721013523,0.534467735567082,1.028103101221964,0.14285714285714285
3.0918727927526306,0.7231994057877634,0.5379144442183168,1.022885343912161,0.14285714285714285
3.1196535085902637,0.7433159772920547,0.5603316172543608,1.0188386542587522,0.14285714285714285
3.123623428285155,0.7533685165059548,0.5514290601927259,1.0261978433415908,0.14285714285714285
3.1501625895244656,0.7723413038602415,0.5372687984832001,1.0273423868899303,0.14285714285714285
3.1642600190190144,0.7859371101675384,0.5468011414290121,1.0306507438899206,0.14285714285714285
3.1668114484720586,0.7945785468617393,0.5309571034333993,1.026611191647676,0.14285714285714285
3.1905675615192113,0.8114669956090003,0.5389215574660158,1.0228622288336435,0.14285714285714285
3.213829230091372,0.8278195774796521,0.5458926093359323,1.025525501467801,0.14285714285714285
3.234748082874863,0.8429005249620213,0.5306842622139871,1.0294188870514482,0.14285714285714285
3.2507852640723134,0.8557109759055107,0.5563374247950101,1.0233686410395069,0.14285714285714285
3.2726793592594454,0.8705172096383373,0.5263387126194764,1.0298827597426712,0.14285714285714285
3.2905345843163145,0.8833924999053091,0.5292821689571163,1.0225574440388199,0.14285714285714285
3.2927583190536294,0.8897970332085464,0.540089613571222,1.021896922572978,0.14285714285714285
3.3271085412708388,0.9084905233756917,0.5476525728071228,1.0241203158118832,0.14285714285714285
3.350225550478554,0.9224249524880422,0.5196119388768631,1.0262739813726127,0.14285714285714285
3.3652758327321153,0.9328732737500931,0.5429837544257607,1.024849247785145,0.14285714285714285
3.3942432664510576,0.948393306823475,0.5301795226396756,1.0275722127877052,0.14285714285714285
2.662345900856142,0.18449770482881328,0.5607219363479106,1.0242959929167175,0.15714285714285714
2.675257173372276,0.19503101588105914,0.5606176270297395,1.0237571790650148,0.15714285714285714
2.7023170947781088,0.2142991980435632,0.5644722540225819,1.0269799850121106,0.15714285714285714
2.72200467341976,0.23073472906137701,0.563742746684382,1.0291346449198304,0.15714285714285714
2.735049446885808,0.24463269528752785,0.5686421352031703,1.0270770439831043,0.15714285714285714
2.7572138372408266,0.26386210516005937,0.5677008135683446,1.029571834023284,0.15714285714285714
2.758939488361689,0.27341505076531425,0.5550528279247685,1.029663854664859,0.15714285714285714
2.7773699782573336,0.2917913049444107,0.5706675508084128,1.0266472530817525,0.15714285714285714
2.79273946770803,0.30899379826697654,0.557159437888148,1.0289286333725416,0.15714285714285714
2.811625453762288,0.3281614149480886,0.573814836814863,1.0250778690422044,0.15714285714285714
2.8271323585553843,0.345876959933626,0.5456756660717829,1.0306382786271937,0.15714285714285714
2.845596078786312,0.36513099015697986,0.5651013025812622,1.0287406142115272,0.15714285714285714
2.8492391970234965,0.3774872321810917,0.5538572920514097,1.0296239985301405,0.15714285714285714
2.86003155763063,0.39331503569672827,0.5538892281400011,1.0274916897212631,0.15714285714285714
2.874821693400456,0.4110328281139595,0.5725648198947463,1.028752022997274,0.15714285714285714
2.8980307808111094,0.43258441483631876,0.5601735553888186,1.0311380682564273,0.15714285714285714
2.906205982333487,0.4472032604203899,0.5634861087514563,1.0299336757890072,0.15714285714285714
2.9123677304849935,0.4608937668038184,0.5341260164541388,1.0332189419633646,0.15714285714285714
2.938862737198793,0.4836398344686658,0.5689996879961547,1.0289920316206762,0.15714285714285714
2.9537317488133046,0.5010410437981561,0.5571903450495211,1.0316245702600442,0.15714285714285714
2.96484624897009,0.5166632926218112,0.5470685641748765,1.030905158429911,0.15714285714285714
2.976668484618744,0.5324780801210829,0.5636193578995718,1.0251898966099002,0.15714285714285714
2.9872217505395793,0.5476062813082035,0.5664548614910097,1.0229042656739962,0.15714285714285714
3.0048191637069266,0.5656329877800663,0.5350438334773702,1.0316536450710403,0.15714285714285714
3.017879695353468,0.5815230948283179,0.5588945308869245,1.0283921492103247,0.15714285714285714
3.046432169876808,0.6038376312108604,0.56305889322547,1.026287067270769,0.15714285714285714
3.0512340182381865,0.6158288809547563,0.5687430437899403,1.0292816050414009,0.15714285714285714
3.0687812176202454,0.6330347911030288,0.5557816750820583,1.0261679452994552,0.15714285714285714
3.0818310786883356,0.648135458955678,0.5611472664628321,1.0301719526501776,0.15714285714285714
3.088920619039038,0.6605464617213767,0.5634806016701351,1.0246246856620502,0.15714285714285714
3.1135834415858934,0.6800481353979072,0.5571874805386778,1.0250514237874093,0.15714285714285714
3.132048649200711,0.6967255790512783,0.5452266444947332,1.0303480355254122,0.15714285714285714
3.1399853582216544,0.708837903779739,0.5499396059993561,1.0308803242374476,0.15714285714285714
3.1668489143231655,0.7284629954612188,0.556031287032623,1.0301444440927399,0.15714285714285714
3.170345072927557,0.7383082201481219,0.5615129624833931,1.0288604456880885,0.15714285714285714
3.1916277031294755,0.7551403471872654,0.5631648225544966,1.0258222822263683,0.15714285714285714
3.2192984470441637,0.7742702810215737,0.5562993339850356,1.0272956808550509,0.15714285714285714
3.212971590745337,0.7794728951489306,0.5647751147000266,1.0342640554918259,0.15714285714285714
3.24436028340174,0.7995454433722494,0.5533550030829679,1.0283611809888056,0.15714285714285714
3.2662577357497122,0.8155295143703685,0.5600877274385859,1.0317997696345282,0.15714285714285714
3.267707796638363,0.823128101016472,0.5667459677144875,1.02552119632835,0.15714285714285714
3.2970472744249126,0.8415068540318213,0.5686510022655961,1.0262611726870006,0.15714285714285714
3.308654402810714,0.8526014619031668,0.5429097170368089,1.0302594978800041,0.15714285714285714
3.3318761236962917,0.8679849851721311,0.5656079573586535,1.0263989068122548,0.15714285714285714
3.3471081125583817,0.8799519884916619,0.5752345306573572,1.0291718339549052,0.15714285714285714
3.3762295479268327,0.897049106703838,0.5632440007771163,1.0297423884952457,0.15714285714285714
3.3777262392603,0.9031139660818361,0.568870896153839,1.0254333456494353,0.15714285714285714
3.4037039059788583,0.9184020729966239,0.5608209912748279,1.0268093733815409,0.15714285714285714
3.424373562818995,0.9313361913976953,0.5676122085959596,1.0294337889439737,0.15714285714285714
3.440266555949704,0.942138260781706,0.5745541528908917,1.0252728363157662,0.15714285714285714
2.7397576472762553,0.21518076854328447,0.5802006844325845,1.0294840908824765,0.17142857142857143
2.7491280850822886,0.22375256181285383,0.5797435361115957,1.0329457798462112,0.17142857142857143
2.7655444663168205,0.23704367508337798,0.5809465541311817,1.0321144870835024,0.17142857142857143
2.784231706763261,0.2523520026806852,0.5848641352661395,1.0347767340888077,0.17142857142857143
2.8062164381678496,0.2700061279429105,0.5796405525932254,1.028267700817018,0.17142857142857143
2.8110782677524218,0.2797265312061309,0.6004770544058042,1.0260835394357666,0.17142857142857143
2.8396396984779253,0.3016550682737842,0.5693979199395884,1.0310324207187544,0.17142857142857143
2.850063409981137,0.31506219207421965,0.5885467740665375,1.0312807231183974,0.17142857142857143
2.876169135701971,0.336372383991475,0.5764162445633823,1.0328910268707094,0.17142857142857143
2.8776107379490905,0.3461040987134343,0.567086117739818,1.0367098183141645,0.17142857142857143
2.893750628596069,0.3630863171082212,0.5880690930301672,1.0342179996187997,0.17142857142857143
2.909804935979881,0.380168712619886,0.5811326011124457,1.0280478694530428,0.17142857142857143
2.912408681726153,0.3911166567229294,0.5906987872568571,1.0322656988501628,0.17142857142857143
2.9328759007863936,0.41043826685135215,0.5907194761881018,1.02888816197104,0.17142857142857143
2.94965611262441,0.4280735818881445,0.5805975496324889,1.0279761572421386,0.17142857142857143
2.9565083250322206,0.44121514198215483,0.5981242940336067,1.0280774650536193,0.17142857142857143
2.9770711594127026,0.4605465844114737,0.5734704104915971,1.029116181590377,0.17142857142857143
2.997118406849006,0.4795704656954734,0.5715480648915372,1.031618315631704,0.17142857142857143
3.0097914893681867,0.495243555534274,0.595269506660373,1.0316510661029672,0.17142857142857143
3.0117047890991575,0.5061346622200171,0.5818715848915941,1.031269206903484,0.17142857142857143
3.027138796677378,0.5229050224144512,0.586815164070128,1.0320441368699516,0.17142857142857143
3.050821025522088,0.5431356187767219,0.5915346109389279,1.0294707999854298,0.17142857142857143
3.066678853515642,0.5598339993087741,0.5771677887392314,1.0298312505661036,0.17142857142857143
3.0834020371180997,0.5767679742071807,0.5678884606344325,1.0308015261811603,0.17142857142857143
3.08691405619889,0.5879446697125948,0.5886211930090653,1.030420197900822,0.17142857142857143
3.109664534755498,0.6071499722522063,0.5781302143694543,1.0284027620320046,0.17142857142857143
3.124859036154576,0.6229891119978358,0.5853668404859127,1.0297820217493636,0.17142857142857143
3.1376566930502943,0.6376624403037315,0.5721537538518024,1.0315914257058596,0.17142857142857143
3.143676922023462,0.6493620067949193,0.5756880020835584,1.0313075589472496,0.17142857142857143
3.1580135650067787,0.6643543750876363,0.5832122489022821,1.0326095082755824,0.17142857142857143
3.177675742431279,0.6725258412857452,0.5706770328147767,1.0289985623820197,0.17142857142857143
3.1893121127777104,0.6948579106812026,0.5765085036404485,1.0300542704712805,0.17142857142857143
3.2147988510286805,0.7138129991149142,0.5838505056209857,1.0304356809416306,0.17142857142857143
3.236179070746028,0.7308657222697104,0.5728033265226278,1.0309309300250349,0.17142857142857143
3.253087712733078,0.7458895243583484,0.575506769559242,1.0312854923915196,0.17142857142857143
3.25594596328158,0.755064880737896,0.5887659895940096,1.0332429896254383,0.17142857142857143
3.2777774527279036,0.7716446013216823,0.5919427576856553,1.0295950283807664,0.17142857142857143
3.300566503752301,0.7883659898828843,0.5842353259318716,1.0331878704041808,0.17142857142857143
3.3114933055959286,0.8001462287730056,0.5888584849343016,1.0307213989309922,0.17142857142857143
3.3234244870903904,0.8121132796219424,0.5795848235916247,1.0314451954619663,0.17142857142857143
3.3426933722087973,0.8267474031646405,0.5829704314147444,1.0303057903357316,0.17142857142857143
3.3557407077355923,0.8387057600193767,0.5926580700683646,1.0317862937957236,0.17142857142857143
3.373803024126381,0.8523954203621245,0.6003490359837917,1.029385188255561,0.17142857142857143
3.386561529196885,0.8637823907358595,0.5730811559107604,1.0325410593128306,0.17142857142857143
3.4200553426197158,0.8829733702473703,0.577528062784367,1.0319290146708109,0.17142857142857143
3.431459448199603,0.8933508977842068,0.5885992912863727,1.0317520233629243,0.17142857142857143
3.451393090869955,0.9067823197087136,0.5747010179196872,1.0307186466765614,0.17142857142857143
3.4759921887448546,0.9217524636745671,0.5654177663576816,1.0324041283746221,0.17142857142857143
3.4749679425973086,0.9266557788217034,0.5724716298214629,1.0341269597708658,0.17142857142857143
3.494093890356559,0.9390390844132083,0.6047250307208347,1.034216342057202,0.17142857142857143
2.7989730004263587,0.2355165802416081,0.594484734397527,1.032010845972082,0.18571428571428572
2.8299961419166584,0.2545678490017582,0.6134863806167137,1.035427353844507,0.18571428571428572
2.83291831336123,0.26021469104851064,0.6132658110429156,1.0297573947381826,0.18571428571428572
2.8405297166850123,0.26910681763604866,0.5972205519972859,1.0307847389225753,0.18571428571428572
2.865716210209181,0.28740963026800626,0.6005063341621573,1.033392874602376,0.18571428571428572
2.8817434051095723,0.30170167675368564,0.5956707845171526,1.0395276874976396,0.18571428571428572
2.897251751056914,0.3162071380250367,0.5951152322419386,1.0340332642513554,0.18571428571428572
2.907510732424598,0.3285877128499866,0.5811287525981251,1.0379768610672144,0.18571428571428572
2.934153704535205,0.3491192750745379,0.6155754168551008,1.0327724743242594,0.18571428571428572
2.944728255821501,0.3622562879709494,0.6010976229102081,1.0337963373156016,0.18571428571428572
2.95545033546017,0.37571617081802344,0.6075899501415941,1.034383724126847,0.18571428571428572
2.9676054021681186,0.3900448114674746,0.5944768969492663,1.0348282744350554,0.18571428571428572
2.9872399326349637,0.40795816203852925,0.595886765878303,1.0319099738655366,0.18571428571428572
3.0077310015749696,0.4263232339583855,0.6054410115795598,1.0358630459037064,0.18571428571428572
3.0213729655681223,0.4416235421834323,0.6070345403145573,1.0325553695428287,0.18571428571428572
3.0276494751488348,0.45367439770645357,0.611679931790889,1.030591432334044,0.18571428571428572
3.042915130165997,0.4697962785563466,0.6005018482795026,1.0365979018622258,0.18571428571428572
3.058191181140606,0.4859148854648993,0.5861363343596976,1.0383380606512722,0.18571428571428572
3.0733080634124845,0.5019369497473914,0.6122560398218009,1.037891764478835,0.18571428571428572
3.0964627576126986,0.5214134222517581,0.5965369949957438,1.0347657886977637,0.18571428571428572
3.105525992271212,0.5346952909702035,0.6025729822173418,1.038380117683025,0.18571428571428572
